"Data";"Concessões variação 12 meses - Total";"Concessões variação 12 meses - Pessoas jurídicas - Total";"Concessões variação 12 meses - Pessoas físicas - Total";"Concessões variação 12 meses - Total - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Total - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Não rotativo - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Rotativo - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Desconto de duplicatas e recebíveis - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Desconto de cheques - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Antecipação de faturas de cartão de crédito - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Capital de giro com prazo de até 365 dias - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Capital de giro rotativo - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Capital de giro total - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Conta garantida - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Cheque especial - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Aquisição de veículos - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Aquisição de outros bens - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Aquisição de bens total - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Arrendamento mercantil de veículos - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Arrendamento mercantil de outros bens - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Arrendamento mercantil total - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Vendor - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Compror - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Cartão de crédito rotativo - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Cartão de crédito parcelado - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Cartão de crédito à vista - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Cartão de crédito total - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC) - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento a importações - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento a exportações - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Repasse externo - Recursos livres";"Concessões variação 12 meses - Pessoas jurídicas - Outros créditos livres - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Total - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Não rotativo - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Rotativo - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Cheque especial - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Crédito pessoal não consignado - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Crédito pessoal consignado total - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Crédito pessoal total - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Aquisição de veículos - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Aquisição de outros bens - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Aquisição de bens total - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Arrendamento mercantil de veículos - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Arrendamento mercantil de outros bens - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Arrendamento mercantil total - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Cartão de crédito rotativo - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Cartão de crédito parcelado - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Cartão de crédito à vista - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Cartão de crédito total - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Desconto de cheques - Recursos livres";"Concessões variação 12 meses - Pessoas físicas - Outros créditos livres - Recursos livres";"Concessões variação 12 meses - Total - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Total - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Crédito rural com taxas de mercado - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Crédito rural com taxas reguladas - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Crédito rural total - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento imobiliário total - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Capital de giro com recursos do BNDES - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Financiamento com recursos do BNDES total - Recursos direcionados";"Concessões variação 12 meses - Pessoas jurídicas - Outros créditos direcionados - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Total - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Crédito rural com taxas de mercado - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Crédito rural com taxas reguladas - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Crédito rural total - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Financiamento imobiliário total - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Capital de giro com recursos do BNDES - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Financiamento com recursos do BNDES total - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Microcrédito destinado a consumo - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Microcrédito destinado a microempreendedores - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Microcrédito total - Recursos direcionados";"Concessões variação 12 meses - Pessoas físicas - Outros créditos direcionados - Recursos direcionados"
2012-03-01;6,49238674604788;5,75486541187626;7,5097580083052;6,5460480433468;7,27193894825184;12,4137629278549;-1,02584275053462;7,89042310123158;-9,48061470651407;9,72205804309467;13,8358446397713;4,31556492985645;20,9015723269611;10,4800529278365;-2,91957572147594;-1,21487093172077;15,9710944806818;167,075237917477;43,6412578982713;-27,2585404045935;-14,2725505594848;-20,7525594921941;-21,5914210819514;-0,0322595943480497;-4,1259261728426;6,89852586484658;30,2664403353018;17,2429021686166;27,5393982321199;-7,32751369891657;185,326682617035;-18,9107255762068;16,3265074588892;5,55309133830848;-2,05974950112228;9,26891972674242;4,14336325810332;15,7176255032604;48,8185632170298;11,2667996428412;-0,791666008658565;-8,62430200265465;-2,08640477713044;5,22779393742223;-11,374284823506;-3,92913329273471;-10,7648058657106;-66,4125477645195;-68,3263627067121;-66,4795033893194;-4,11782653410261;-12,688941208095;13,2822496751226;7,08643408792686;-5,31132907076521;-6,48120350426502;6,0466835224346;-6,40251985733595;-46,0655950879086;-33,6941988530623;-37,9273031069133;14,3087387689103;8,81990459771118;9,75470858721352;511,934672506319;16,5971602241506;57,149969647466;21,6016852336703;-54,5685086700524;24,6554884452594;60,8046201043844;19,953073459122;20,5749354103967;-2,93949783988696;32,3969330708731;27,6055526083974;NA;-9,07481708047544;4,8993235109382;1,78201522516142;-55,4589475563142;54,037806367748;32,1384555829352;77,9114945835737
2012-04-01;3,23359870065056;1,29195441588046;5,8858833504474;3,46447846840667;1,57090877881962;4,37018133098022;-2,91236949266944;0,210375192520074;-11,3645082873064;11,9071226282557;12,0695422547119;9,4385360383205;23,4211901067973;12,7158605725771;-5,70394682288794;-1,7242103329739;-0,846598912791818;-8,15563074616508;-2,34018742510732;-34,5609255968529;-15,7118456348625;-25,8157969499275;-22,4560073233408;-8,142897366531;2,43142209733895;-9,61347787717846;25,8258419479571;16,2835652988998;21,6433391327828;19,6292204566761;-29,8134960788693;42,0616851691367;10,2247078541581;6,06598585312355;-3,78313875120354;10,8609241339393;3,35209425723137;11,7861585988434;31,2260226206504;10,9595738000314;11,053462192118;1,76329791085055;8,44387367274548;9,84298631453666;-23,2919792473027;-0,0918442489723836;-21,5025199416144;-82,4007012212775;35,5797831842326;-81,6199655970338;-14,4288008267144;14,8613141521833;16,8592574493315;7,01835274356213;-9,27621473492854;-7,45903195074719;1,36749728040981;-1,0133740078988;-34,3402898442347;-11,1883222436264;-19,6058050876646;54,1374024606571;4,52817724462133;11,1025111881037;430,529586373086;5,62005156433498;137,362866792106;13,5980043446849;-47,3909205304252;4,47285395560608;92,8245805286866;9,34549589687916;10,6073564304467;-17,7059350920314;3,48653259545395;0,826491677056551;NA;-23,1714561956014;-5,22983592664852;-9,28717274316068;-60,8774754990771;44,0747570679567;22,9582418067215;87,7258536397069
2012-05-01;6,96289944700119;6,94398468139166;6,98873576169554;6,50317097375743;7,08629835463608;12,2353278403097;-1,37796333380303;4,06666669214453;-7,05442164318207;11,9215174105712;6,0271786449871;22,0380223404696;28,3103074058308;17,3223543122391;-3,2656114766562;-2,87396653569981;0,39226015731495;-10,9189553131714;-1,81287161042363;-44,8746716423743;-34,5367764096498;-39,4707718616321;-25,9323343663931;13,670353065267;0,0635727986033841;-14,9569697014476;56,4139670360077;30,9715139159362;3,67416785737951;143,662197937582;104,021916155402;29,2887855810286;15,1401982083668;5,72997400519673;2,52174077782599;7,3054025470636;0,0741024270531243;15,9760764504894;26,5798366759504;25,8014359068699;29,9973626180236;1,31473957179589;21,2067582011261;19,0514067784612;-18,7798452137067;10,0787852046972;-16,492521438773;-83,6950309955416;66,6843393851615;-83,0010305442894;-3,76681191327961;11,8444701502168;12,9184241051344;8,35533824526486;-5,03360545596055;-10,1931841821965;10,5856791136556;5,78597880700009;-40,6435485125309;-8,06177961002186;-20,7469961286058;130,629053852343;2,07359711495665;15,3236673519309;55,8606809835278;0,2459405608501;-35,8906386980147;0,851028871694637;77,7837224181657;16,5485634422059;86,9686769822983;26,9189393989333;27,8242646019267;-18,7115188181237;13,3430929513732;9,15754302651757;NA;28,254993812628;10,6030665081827;13,9542520617708;-31,3326973961457;60,2043393060191;48,8937284491429;5,01723946610915
2012-06-01;6,33728317687385;7,21873148180723;5,14576879745345;6,9273168131553;9,52041050302721;16,0986871368604;-1,70498917856311;11,2421924643471;-5,37300361090741;18,3267501084081;-19,3002644441738;38,0691021347347;19,3294876520725;12,6667148043375;-5,55149848254902;0,359708475719844;4,07717583200611;43,6100979185949;11,3065137254746;-40,2060748665762;-16,4844545800903;-28,8291125461557;-15,8059474648224;17,1240432822052;12,0333678699027;-8,62204965733969;39,2600802707225;26,3609280315997;-1,14104174207853;243,413865666862;73,4444259171116;193,949931942407;35,8216834350351;3,42417750511099;7,26539330272733;1,54156658109461;1,48302606114858;10,4485271684862;37,6908374556416;16,9941280259871;21,123287190524;17,2148755210737;19,7205158049106;15,8373019008941;2,80464212729892;8,99583923603922;3,28940680135485;-75,5070138504237;33,4408163734092;-73,8989763173612;11,5663101168135;6,51854640333553;1,5892878689582;4,46248900352308;-6,28815395594657;-16,6160047191407;2,29071297170971;-8,53524521599969;-42,3582946986038;-9,96517962175829;-25,109062529704;98,625460688809;7,41045994000482;23,8763257261464;224,86484462336;-14,2316029149949;41,185149466509;-6,79643537941058;-19,7976264391736;16,9838325329981;179,637004900159;17,0817141522931;19,6661798457354;9,03583030753483;16,4851649264432;15,6128058596298;NA;37,4844774756339;-29,3216014971349;-18,6944469394133;0,0806122800568243;61,7696454231743;56,9239811883669;84,6942208441051
2012-07-01;-1,1438263455902;-0,878981307126159;-1,49500444446075;-1,19141343011023;-0,736050940602828;1,78891038678004;-4,75981259822814;3,65438556066471;-7,8715188247343;18,106996399226;-13,9148306525931;-4,61865980054109;12,9894282779176;-5,48903285594958;-8,33024518752615;-1,67810505194869;-15,2123807823127;-38,3983078788603;-21,3168881579738;-39,2399921722398;-52,4055462862117;-47,7549185202906;-17,150571521956;4,57130447123419;-21,0726668000877;-5,63286731280567;12,7328120774139;-2,65148812076451;-1,55653620305101;70,3981941379665;132,876131896575;-0,628450940497483;19,842149639035;-1,78732023901423;-3,67195026619127;-0,894843723046934;-0,462908115577898;-1,18820071871921;32,3734193424025;-8,19695995920613;3,42883728908889;14,5783295486399;4,76250871690844;2,33769139229867;-7,13992048381454;8,02098521885812;-5,95304476322689;-86,4202190010578;-20,6045758641393;-85,5124796294708;-2,2576414745994;-2,23885656447893;-1,21226827158158;-1,51992975135271;-5,03445428501239;-17,0027864367951;-0,821957601278478;-1,80426644696237;99,3916020154465;-5,63121678752049;1,41037613616564;99,9303658627005;-7,70092184588279;6,37164541130599;202,848525054314;-9,18866191446646;59,7561421821874;-1,00995841025009;-27,4098979329274;0,63087016694916;55,550218715156;-15,9232826347719;-14,8994339137146;6,10280937149366;6,19051189218618;6,17993190556267;-100;69,1019423153397;-13,3068790720282;1,01254235011283;24,1672798515714;44,7248898738676;43,1096810886081;-16,0920863203192
2012-08-01;-3,05990802707998;-3,58202211932983;-2,36547589807072;-5,19694585226331;-4,99394176287847;-4,29435812755741;-6,2404106550865;9,86832046409314;-6,27048233579605;12,466485224716;-11,8266490678365;-33,1265504402299;18,0119202428978;-20,0873509197624;-7,95060795706352;-3,70823115842513;-10,792633375715;-9,13932832084603;-10,3844795680854;-41,4565283373736;-33,7787763787154;-37,1732656499424;-16,1064628417465;5,22716415119544;8,84172990367689;2,32983153337127;-10,5386586591066;-4,37664061195889;-0,138372477733828;23,2245396884693;-5,09617501963767;127,149735931221;34,8019707306216;-5,47247969554961;0,446183634680408;-8,29897103417673;-6,07278617538742;-3,66064669799645;43,397147046953;14,8121898587539;11,1871038051534;0,0719930664798252;8,80045391301156;3,69438198785328;-3,43746426088667;6,11875949134675;-2,71412637480331;-70,2876893402662;-65,4470698718486;-70,1282677410069;7,47314157640793;-9,21698014205137;-9,95480187999103;-5,76067085099868;2,32983153337161;-0,303562323563233;10,8606574757301;6,25949140022626;10,478447646589;16,0029313175824;15,4178907582203;-34,8774115261019;10,4024758337474;-1,65258328752318;951,138526642953;-9,21527460420193;-8,6576572902579;12,3469997231612;-39,3042841133724;16,243077171677;156,555506201524;13,0994211978153;14,0125725982207;20,2950615654448;11,9974936168849;12,9983636180276;-100;92,5863092187366;91,868434125072;91,6061601871078;31,2188656057175;54,9849875651058;53,1846569014713;-19,2745703200712
2012-09-01;5,8963869957364;8,79791227273843;2,19538720642243;3,27937132750746;5,32562517784629;8,77305936535116;-0,590306902362292;13,1072885665964;-4,7646713994545;18,7562909546386;-1,60091256939036;21,1788172970179;9,15995493822908;10,4356541386219;-3,3849196932162;0,881774943441971;-19,623917612042;-24,7926129540875;-21,1634686656518;-27,859206430233;35,4335109998679;8,42677161503298;-9,217996057737;-4,84313143025994;11,3310761486402;1,59452151736568;16,7483331621982;14,8049783380979;-13,5694055193036;0,558302450891945;50,0877173516734;11,5809902009004;46,0931031989243;0,61280273553268;-10,2767663602172;5,64820974185807;-0,402743844137221;-4,28202433510909;44,7364066342077;17,1795026937978;-2,16997115302183;-15,9806906958269;-3,95820976581711;-4,09654283505604;-25,285814957169;8,01513867684529;-22,8755796350542;-69,1232336564868;-55,0081404708807;-68,1518297715224;6,56069515473026;-6,93486264155376;9,90913376326159;8,37570924000606;0,431828660000377;6,6081135277706;23,5631358647027;34,0368243874778;73,5400296123171;33,6544022232523;42,9837152237785;32,8780559985881;17,6784922025129;21,3229332773665;707,140394567617;29,58612252563;-34,6503780601148;42,9192776350774;-23,6439072511728;11,9640415449535;15,2230548916471;11,9773595602322;12,0219851499669;23,3203525652569;9,29937317286769;11,0437384122944;-100;58,3923943656714;-4,52514847954614;6,83460277700976;33,6121889046574;60,2734924862934;58,3376882658449;-20,6978015493941
2012-10-01;5,43456672723253;6,29064211389354;4,35285932413365;2,04258073075985;3,06801492837492;10,688548023782;-8,77170140109951;1,18827610852454;-2,17802600480755;14,1181504566029;1,83276670754124;20,8094848143933;8,5716018236492;11,5529136465003;-11,8360899563356;-5,79016597302217;-17,9339954143636;44,4167379158674;-4,49955099570449;-29,2690789206669;-15,2654592198673;-20,5401425964909;-14,1343975170167;3,75412440186731;-15,5962853106449;29,3161284379722;-2,43407155372612;-6,80059628205029;7,1176403601559;-1,54732088255671;200,908683480667;-13,3737742029965;14,1606482978203;0,754506900178997;-0,0551100006214833;1,09698905115654;-8,71605067135062;-1,88973541982912;29,8705384205574;24,2515281075037;18,4830241243827;9,42285006171377;16,6000945471162;8,54514407746916;-14,2390793241516;8,09782621660327;-12,469597086342;-54,8419868946762;-67,6709678905069;-55,6078962078601;-14,4274406712627;2,26200346946783;8,24559793372335;1,75377124729195;-2,61908378978782;-4,06394545181352;29,948882526712;29,0697800095507;212,696626957357;30,1835157095018;61,4185369237832;177,328564601917;18,0917525925177;42,4790903085864;385,961800122064;11,283959630967;-60,9384415762878;20,6734239169596;7,98593886538657;31,1185082939953;134,00061336395;21,6451459763148;22,813280477056;56,681782173809;29,8860899661593;33,1058482287701;NA;130,191596326014;29,6975919436894;52,0552030103992;422,335734474948;57,5004128411204;93,3512825970459;5,36869724575542
2012-11-01;0,232045553418092;-1,89624225947097;3,05092851427171;-0,645484740739466;-0,997117049964868;0,9533683768844;-4,39279369532952;9,39673159507524;-5,28619132901522;14,5028906160403;-3,44895754866376;-1,43836381593417;9,6051669837453;-0,196967274943316;-5,59985612346839;-3,41681201114787;-18,0946028793046;-62,5436530802568;-35,7093873075284;-40,9074482768883;2,31905090399185;-17,4935304026449;-1,59576495668262;7,62551933902118;17,8122585838522;39,8784043724758;-0,910174454930601;5,04493103099197;3,64918155368108;-13,0999400377971;-33,7886804072829;132,612549897221;13,5192843167103;-0,188893043589888;-10,3887430146183;4,59004843099564;-3,53325833308468;-8,0190650948356;27,3444971706411;19,685522788677;-11,7392201052732;5,38173539293909;-5,38427741054877;-6,46225011191801;-18,8305976705511;5,52410417835603;-16,9380860371642;-69,268214558096;-86,4633802220185;-69,4334392110094;0,927734329633645;-5,24366155412929;10,3723212719;7,36584318505953;-7,95098550972557;-8,10246496308315;5,90087119212268;-7,34277125150973;13,7076061350448;13,0522308835461;13,2333304055974;17,025214147778;4,25648880752012;6,97517311804468;143,734359446879;-15,4581678495654;3,92630668256788;-10,6992847225684;-31,3620662912439;25,9539921870436;91,1750687943006;31,7349362409756;32,450618135327;32,2522912039507;14,0520637912901;16,2161781335835;NA;226,497383558055;31,9090035199711;59,7823264983693;259,687325529224;33,786409201607;56,3674556246673;45,0500873132944
2012-12-01;12,2457250723223;11,4263585081613;13,4325460893925;5,89635823755463;3,72673916723363;5,02098235314468;1,15096203030023;23,903515955278;-0,197119747211838;17,4902008468847;5,93752764518205;9,05349874958703;29,7572055462745;11,2205083715596;-3,47799849852946;2,30552370305719;-17,9727326955419;-30,3593163024501;-23,1730854539789;-38,2507643819104;-0,130641365389061;-15,3712379575271;-7,15061797065428;-2,66008174051144;34,4475769912273;74,7944598968483;48,724383672094;43,8733130990785;-22,6370973783758;-4,05063524905023;-47,6373930740203;513,959431541224;0,779318657995631;8,87841541097412;-1,09693717012084;12,8759732419844;3,01813641391919;0,328668672668075;28,4468374184735;10,9704527314598;6,56793396616406;6,17360170259673;6,84723328150372;3,88366069609614;-5,91421561685249;3,29875366328209;-5,03093989747027;-58,427263592101;29,9148012746844;-54,0914567274734;17,0310998591861;-9,33507684893934;18,5717689504176;17,1639534426533;-2,6505089115028;-15,136645514454;48,5276913902947;49,7308611566025;4,6524778218876;17,7799671765397;12,937087753801;121,685819464116;-3,38730271403745;20,0129854755251;121,221119353653;75,8033514198443;38,5757880263302;76,969262619148;-22,5500136458963;46,1411155352746;86,5443300354442;71,0650692928317;71,3286898906321;48,4926178569642;26,9304570515149;29,24803445906;NA;342,548484342151;15,8189449385441;56,8809005662949;355,052925545922;30,2278489885996;52,6923869934985;38,3551259434856
2013-01-01;5,3947878544707;3,09508558767504;8,11963132622799;2,93550556142557;-0,109985651927891;1,72848193998056;-2,73259231596484;18,159613843179;-3,05685381530041;11,1042250924893;0,118887562461589;1,21264169396005;34,0413911948206;6,54165296013023;-5,73925807095644;-0,635073448851475;-21,8942678942996;7,11985847993046;-15,3666352487806;-48,2589452666212;41,6142532442236;3,50346653392888;8,6782789369638;8,22247432296388;45,1787680516458;34,5749482583993;12,7458525186066;23,2277546777432;-32,3832671069249;20,3808326631454;-54,5458970241321;698,735832747457;-10,7653349498023;6,59228651776267;5,67790366226155;6,97348284664079;-2,37368923984665;0,0683985183050462;22,8283287437516;14,0170830720401;28,8854898207656;18,9488796894675;24,145155426114;13,5510010135868;-4,84786487699819;2,60430514512049;-4,18964026296526;-59,7425368457779;88,4049275617599;-56,4610461516942;8,74962576802907;-11,1331350720115;13,4268779567321;11,2644110902108;-1,84498529125141;-12,4499170157523;27,2838147715329;33,5357360044174;23,2036589623297;-0,209921408391345;6,20531393653541;147,876179948679;-14,0324535827468;4,79196790613108;61,9348137720908;64,1171835843018;77,790565445604;64,1298523404023;-30,2436725838714;20,7436341318421;21,9999121096641;-2,63662639268402;-2,06390198390214;52,3097624195883;20,8183979919853;24,5150689969068;NA;147,736866075683;25,1854033894203;56,3388346645956;265,034547150911;43,1424825018778;62,8541223170827;-38,6795282935782
2013-02-01;9,98282805412762;9,98095527665557;9,98389830276285;6,81192136619664;5,91976170053823;10,7660191939375;-1,34031908291434;16,5087769191438;-3,88925569166177;13,3087822504354;-0,961123500993621;6,64381266434795;35,6839036475885;8,4817524542762;-4,99473247902478;1,65893426713153;-14,8942328632777;-9,87316587234013;-13,3054165334882;-53,2044298347596;24,3862752929825;-13,7496661791514;19,2396119952652;-11,8793331590819;50,9323726855939;43,5682385892722;11,9706003346098;24,5786801051914;0,478821178033551;-2,62592768706693;162,343300554429;-34,9345913782609;12,4168082567563;7,88310209270189;7,53494538869344;8,03146855665091;0,234756658048996;-5,60700548469694;30,4328866400689;13,4101165462094;40,4073173083897;31,0568926657756;34,549642089142;17,1216897179284;-5,36358735701141;0,0904757687855806;-4,90302234456096;-68,6296781505174;98,025156674859;-65,393661940316;16,4726107571358;-7,54849613071351;13,696957647412;13,5529726344584;-4,78100703948346;-18,5208990764904;36,6066374511392;43,4387782501687;181,244317608772;30,9564860443787;58,3426420477279;-17,036842091331;-9,62261701921206;-11,1148764561706;134,980555631787;11,4321183522828;56,6654720528945;19,2982853842648;245,545107934661;28,054761255038;65,9916754480433;8,8899393300609;9,66035957927176;66,673603887602;23,131968941705;28,0034090682932;Inf;115,352357883909;85,3015776828993;94,9941593788148;343,576350951683;34,5630886603637;55,9037835699855;-0,987421662570676
2013-03-01;8,38453435567146;5,22365866555066;12,6736204835947;3,79950957712318;-0,16131079720505;0,568809403335679;-1,49955951899815;17,5690875313069;-6,3904841580438;15,7156218408788;-15,7419757432583;8,90778916428414;16,1576471867202;0,539865195735789;-8,78932342366883;-1,09541625784831;-22,2292002032531;-9,64301492707175;-17,9438739103161;-47,8594993112807;12,3331452776458;-15,1133653503292;12,8703673975769;-5,67538038766461;48,7738359660745;49,0672000116178;77,5578206130611;68,5068528977484;-22,2861197879441;-3,84059162543385;9,40575684336624;-61,9628595022879;13,9142413654129;9,3004729607242;10,8906911922678;8,60439824792882;-1,25279737902625;-3,33510724451446;8,27948148793567;17,7264716316705;41,1722237085162;41,4007360648402;38,8192909667186;19,7832775120268;-5,16903497721231;3,6233215717584;-4,41877775657538;-64,7178224824573;3,20036923881246;-62,4725930040682;18,5837292190444;-4,29036491305685;15,6823959046573;15,5733833411;-7,30072096443535;8,17323677208179;46,6424455603124;54,623233636159;81,3048670498247;-0,104209513716347;24,0993005232491;18,8212688010151;-6,46258668242463;-1,97781830221916;459,269081744498;52,4134065301468;-11,5996837140402;66,826103109855;208,628829675156;37,6851799675541;25,0913566531061;41,8883569534571;41,5473535637853;84,8421941001722;23,1069649825324;29,4740991431862;Inf;158,465789625134;108,251866176976;119,926101052909;250,881255411964;33,0414398620834;47,9591810659831;55,9732853268417
2013-04-01;-0,944974565414325;-4,88834382398394;4,20796200184479;-5,65466049011166;-9,82592034350539;-8,18807801500908;-12,6458296249204;7,78257425917566;-12,0241899296187;10,7594858800226;-27,6511185567038;-12,6996430185316;5,91861351149419;-15,0106977745347;-18,6909187346362;-7,59493499101367;-11,3131114117611;19,9186907518662;-5,6222841194733;-33,4096320353969;-28,0897510719332;-30,4643576116134;2,29225641503938;1,37733879622983;20,4579308002142;90,1330243199852;8,92417460331136;13,4971249785218;-42,7327023105301;-37,0822085810359;105,919081291898;-60,4006334077102;0,955155315709066;-0,166785364418065;4,10727346585558;-1,97270564891551;-8,54968371686237;-9,97847466110873;7,66468355971821;5,34508859413849;19,6856441707389;21,8618866084364;18,8036405813605;6,54202718218375;-1,64509238135435;-1,78211174630604;-1,65854350274091;-48,3589316661769;42,2764127564512;-45,767579137541;-0,453800903896162;1,33104961673056;2,67395420882455;1,84224217508655;-16,2208781389521;9,86173247062898;37,9088577602069;36,9819783519494;-31,9028161845077;0,595004785028852;-9,05489596376451;58,1565562765764;-19,4826274202801;-5,20834000101431;217,750655156075;51,4598260269314;-21,7008615889993;59,3828827934294;51,5216815499805;39,0542965027545;-11,0772420272178;26,3039099203594;25,3188452519629;113,608338909988;34,3011243021103;42,3991782281672;Inf;282,472474292343;64,5266887602137;106,351977062594;185,534042152602;19,1900514412535;29,6505589091902;-4,35863364705219
