"Data";"Concessões - Total";"Concessões - Pessoas jurídicas - Total";"Concessões - Pessoas físicas - Total";"Concessões - Total - Recursos livres";"Concessões - Pessoas jurídicas - Total - Recursos livres";"Concessões - Pessoas jurídicas - Não rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Desconto de duplicatas e recebíveis - Recursos livres";"Concessões - Pessoas jurídicas - Desconto de cheques - Recursos livres";"Concessões - Pessoas jurídicas - Antecipação de faturas de cartão de crédito - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro com prazo de até 365 dias - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro total - Recursos livres";"Concessões - Pessoas jurídicas - Conta garantida - Recursos livres";"Concessões - Pessoas jurídicas - Cheque especial - Recursos livres";"Concessões - Pessoas jurídicas - Aquisição de veículos - Recursos livres";"Concessões - Pessoas jurídicas - Aquisição de outros bens - Recursos livres";"Concessões - Pessoas jurídicas - Aquisição de bens total - Recursos livres";"Concessões - Pessoas jurídicas - Arrendamento mercantil de veículos - Recursos livres";"Concessões - Pessoas jurídicas - Arrendamento mercantil de outros bens - Recursos livres";"Concessões - Pessoas jurídicas - Arrendamento mercantil total - Recursos livres";"Concessões - Pessoas jurídicas - Vendor - Recursos livres";"Concessões - Pessoas jurídicas - Compror - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito parcelado - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito à vista - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito total - Recursos livres";"Concessões - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC) - Recursos livres";"Concessões - Pessoas jurídicas - Financiamento a importações - Recursos livres";"Concessões - Pessoas jurídicas - Financiamento a exportações - Recursos livres";"Concessões - Pessoas jurídicas - Repasse externo - Recursos livres";"Concessões - Pessoas jurídicas - Outros créditos livres - Recursos livres";"Concessões - Pessoas físicas - Total - Recursos livres";"Concessões - Pessoas físicas - Não rotativo - Recursos livres";"Concessões - Pessoas físicas - Rotativo - Recursos livres";"Concessões - Pessoas físicas - Cheque especial - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal não consignado - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado total - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal total - Recursos livres";"Concessões - Pessoas físicas - Aquisição de veículos - Recursos livres";"Concessões - Pessoas físicas - Aquisição de outros bens - Recursos livres";"Concessões - Pessoas físicas - Aquisição de bens total - Recursos livres";"Concessões - Pessoas físicas - Arrendamento mercantil de veículos - Recursos livres";"Concessões - Pessoas físicas - Arrendamento mercantil de outros bens - Recursos livres";"Concessões - Pessoas físicas - Arrendamento mercantil total - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito rotativo - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito parcelado - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito à vista - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito total - Recursos livres";"Concessões - Pessoas físicas - Desconto de cheques - Recursos livres";"Concessões - Pessoas físicas - Outros créditos livres - Recursos livres";"Concessões - Total - Recursos direcionados";"Concessões - Pessoas jurídicas - Total - Recursos direcionados";"Concessões - Pessoas jurídicas - Crédito rural com taxas de mercado - Recursos direcionados";"Concessões - Pessoas jurídicas - Crédito rural com taxas reguladas - Recursos direcionados";"Concessões - Pessoas jurídicas - Crédito rural total - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento imobiliário total - Recursos direcionados";"Concessões - Pessoas jurídicas - Capital de giro com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento com recursos do BNDES total - Recursos direcionados";"Concessões - Pessoas jurídicas - Outros créditos direcionados - Recursos direcionados";"Concessões - Pessoas físicas - Total - Recursos direcionados";"Concessões - Pessoas físicas - Crédito rural com taxas de mercado - Recursos direcionados";"Concessões - Pessoas físicas - Crédito rural com taxas reguladas - Recursos direcionados";"Concessões - Pessoas físicas - Crédito rural total - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento imobiliário total - Recursos direcionados";"Concessões - Pessoas físicas - Capital de giro com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento com recursos do BNDES total - Recursos direcionados";"Concessões - Pessoas físicas - Microcrédito destinado a consumo - Recursos direcionados";"Concessões - Pessoas físicas - Microcrédito destinado a microempreendedores - Recursos direcionados";"Concessões - Pessoas físicas - Microcrédito total - Recursos direcionados";"Concessões - Pessoas físicas - Outros créditos direcionados - Recursos direcionados"
2015-07-01;270957;137705;133252;234452;119828;72070;47758;13092;2991;4362;6488;11146;2261;19895;21664;22455;836;480;1316;132;431;563;1428;6583;2030;502;3639;6172;9877;512;2813;480;8157;114625;28638;85987;30852;7068;3564;929;6234;3981;11144;18211;6998;555;7553;118;2;120;14539;2803;55135;72476;177;2576;36505;17877;727;3143;3870;925;1045;1970;88;7450;264;7802;4235;18628;328;7596;7924;1189;7728;8916;0;47;684;731;15;1010;1025;32
2015-08-01;260543;128850;131692;224672;113589;68457;45132;13572;2765;4593;5223;9257;2990;17470;20169;21463;802;367;1168;213;255;468;1390;6894;2038;401;3500;5939;7482;611;3628;274;8142;111083;26874;84209;30319;6871;3444;897;6311;3809;11016;17887;6403;528;6931;95;0;95;14703;2971;53890;71564;160;1800;35871;15261;700;3293;3993;986;1101;2087;196;7404;399;8000;1183;20610;440;10199;10639;1102;7206;8308;0;42;613;655;13;964;976;31
2015-09-01;275332;146433;128899;235886;125484;79891;45593;16624;2851;6588;6572;8591;3016;18178;20424;21590;792;349;1140;154;242;396;1897;6685;2070;920;3579;6569;10649;423;4928;1036;8495;110402;27139;83263;30430;6686;3380;929;6964;3556;11449;18136;6226;508;6734;95;1;96;14942;2584;52834;70360;170;2003;39446;20950;4830;3098;7928;966;1059;2025;73;8067;395;8534;2462;18497;435;8467;8902;1101;6878;7979;0;27;683;709;13;840;853;53
2015-10-01;261153;136004;125149;226431;116933;70973;45960;14556;2634;4824;5533;10489;3236;19258;20899;21710;758;328;1086;117;411;528;1648;6171;2167;474;3351;5991;9120;470;3682;256;6740;109498;23201;86297;30977;5940;3015;796;5367;2593;8756;14696;5943;517;6460;88;3;91;15642;2480;55320;73441;159;1794;34722;19070;903;2721;3624;853;940;1793;1291;10779;289;12360;1293;15652;626;6238;6864;1060;5976;7036;0;37;934;971;9;724;733;48
2015-11-01;267109;136284;130825;233154;118519;74162;44357;14802;2579;5127;5787;10185;3233;19205;19939;21215;767;316;1084;132;224;357;1549;6600;2068;424;3203;5695;8712;642;4450;1569;7487;114635;25703;88932;31090;6234;3427;716;7275;2594;10585;16819;6154;556;6709;103;1;105;15637;2350;57842;75829;156;1914;33956;17765;524;3036;3560;1042;1021;2064;327;9476;356;10160;1981;16190;382;6733;7115;910;6240;7149;0;49;865;914;12;930;943;70
2015-12-01;312270;171971;140300;265343;143840;97966;45874;19463;2653;7580;6965;14718;3589;25272;21695;21233;852;474;1326;209;474;683;1840;8646;1942;1259;2946;6147;11326;411;5571;2568;10629;121503;26473;95030;30202;7329;3229;605;5925;2411;8941;16270;7098;619;7717;117;1;118;14545;2307;64827;81679;156;2213;46927;28130;797;3591;4388;878;1239;2116;978;14904;752;16634;4992;18797;468;8153;8621;1100;7089;8190;0;33;771;804;13;1103;1116;66
2016-01-01;221091;107005;114085;200658;97151;55260;41891;11431;2132;5004;4691;6018;2345;13054;19028;19937;566;260;827;112;248;360;945;4082;1887;441;2926;5254;8306;372;1844;455;6446;103508;22588;80920;27936;6199;3053;710;4729;3481;8920;15119;5520;467;5988;85;0;85;15242;2284;52983;70509;127;1269;20433;9855;374;1407;1782;434;842;1276;511;5023;358;5893;904;10578;308;3158;3467;753;4597;5350;0;25;956;981;10;748;757;23
2016-02-01;226223;108863;117361;205487;99433;57659;41774;10608;2093;5332;5239;6055;2467;13761;19024;19582;634;470;1104;90;203;293;1142;5381;1909;501;3168;5579;7512;292;2319;401;7420;106054;23413;82641;29751;6380;2415;730;4979;4115;9824;16203;5199;470;5669;88;0;89;16324;2373;52890;71587;120;1332;20736;9430;562;1314;1876;786;688;1474;385;3923;306;4615;1465;11306;213;3703;3916;767;5037;5804;0;20;785;805;10;756;765;16
2016-03-01;260281;133022;127259;231281;118772;74020;44752;14445;2280;7028;6804;7493;2552;16849;20779;20759;708;303;1011;153;276;428;1230;6944;1698;517;3214;5429;10994;326;3244;635;8607;112509;25363;87146;31369;7204;2562;795;5371;3907;10074;17278;5988;481;6469;102;1;103;15036;2614;55777;73427;124;1389;29000;14250;3314;1868;5182;1223;934;2157;121;4706;383;5209;1701;14750;330;5495;5825;900;6333;7233;0;26;858;884;12;773;785;23
2016-04-01;239653;118963;120691;211721;105583;64327;41256;12015;2033;5523;5281;7666;2326;15273;18781;19246;678;499;1176;127;195;322;1065;5345;1553;518;3229;5299;10238;306;2770;351;7909;106139;23829;82309;29801;6691;2338;856;5321;3662;9840;16531;5270;409;5679;67;0;67;15233;2443;52508;70185;110;1442;27932;13380;1930;1831;3761;1012;1002;2013;393;5806;291;6490;1115;14552;355;5529;5884;790;6100;6889;0;33;900;933;11;801;812;34
2016-05-01;254322;124728;129595;227095;112566;69995;42571;13050;2080;5965;5569;7845;2042;15455;19227;19824;669;482;1151;106;209;315;1131;5819;1503;560;3520;5583;13787;268;3087;430;7455;114529;25304;89226;31392;6858;2531;852;5649;3925;10426;17284;5607;473;6080;42;2;44;15093;2601;57834;75528;116;1780;27227;12162;1793;2281;4074;947;1006;1952;290;4245;274;4809;1326;15065;360;5726;6085;810;6348;7159;0;27;874;901;10;885;896;24
2016-06-01;267408;134026;133381;229664;115862;73461;42401;14648;1992;6885;7029;7995;2427;17452;19617;19350;802;345;1147;121;361;482;1322;6135;1548;490;3434;5472;9021;260;4195;244;9678;113802;26955;86847;30363;7072;2584;916;5817;4378;11111;18183;5891;453;6344;40;2;42;14793;2591;56484;73868;111;2275;37744;18164;2317;4339;6656;1140;1618;2757;629;5763;354;6745;2005;19580;481;9683;10163;813;6642;7456;0;56;881;937;11;987;998;26
2016-07-01;234469;109760;124708;205877;95447;55189;40258;11506;1815;3469;4847;6686;1594;13127;18736;18229;810;319;1129;110;285;395;984;5629;1450;375;3293;5118;8068;211;1582;294;6981;110430;25062;85368;28738;6179;2342;815;5594;4080;10488;16667;5858;457;6315;31;1;32;14137;2458;56630;73225;100;1948;28591;14313;1294;2192;3485;796;1073;1869;2666;4045;382;7093;1865;14278;329;5380;5708;764;6132;6896;0;30;754;783;10;859;869;21
2016-08-01;251986;115250;136737;221869;102841;60915;41926;13049;1933;4699;4731;7428;1717;13876;18788;19366;896;382;1278;121;152;273;1285;6657;1405;453;3772;5630;6867;317;2178;164;8338;119029;27191;91838;31193;6555;2534;921;6118;4376;11414;17970;6378;510;6888;31;2;33;14409;2418;60645;77472;111;2189;30117;12409;1107;2778;3885;645;745;1390;1828;3684;343;5855;1280;17708;486;8198;8685;827;6751;7578;0;34;615;649;11;740;750;45
2016-09-01;247578;123879;123699;219440;110601;70584;40017;15604;1662;6866;4684;10020;1691;16395;18442;18133;765;371;1136;111;197;309;1391;6360;1462;475;3442;5380;7560;306;3449;369;9177;108839;22352;86487;29794;5618;2103;785;4742;3103;8630;14248;5837;445;6282;37;3;41;14866;2291;56693;73850;95;1686;28138;13278;1017;2684;3701;847;771;1618;1078;4820;348;6245;1714;14859;422;7257;7679;710;5055;5766;0;24;712;736;6;639;645;32
2016-10-01;241097;112895;128202;216059;101911;62861;39050;14418;1631;5176;5199;8893;1652;15744;16999;18156;668;499;1167;112;956;1068;1041;5916;1550;354;3895;5799;7249;223;1542;81;7606;114147;24277;89871;30805;6291;2260;715;5376;3753;9843;16134;5991;432;6422;34;1;35;15402;2335;59065;76803;100;1585;25038;10984;1208;2260;3467;495;700;1195;1037;3961;384;5382;939;14055;483;5796;6278;772;5272;6044;0;15;920;935;8;782;791;6
2016-11-01;256250;119709;136541;227695;107195;68973;38222;15552;1626;6161;5616;9559;1557;16732;17032;17802;717;359;1076;158;216;374;1272;6644;1553;459;3388;5400;7824;294;2511;282;8624;120500;25248;95252;30656;5931;2262;715;5259;4243;10216;16147;6634;454;7088;36;5;41;15733;2332;64597;82662;101;1870;28555;12514;939;3704;4642;404;769;1173;513;4788;408;5708;991;16041;388;6641;7029;792;6242;7034;0;11;1049;1060;10;879;889;28
2016-12-01;289468;145139;144329;249582;126055;86306;39749;19676;1585;8143;7361;10582;1830;19774;19169;17460;857;579;1436;124;391;515;1616;8267;1444;493;3120;5057;8031;314;3407;291;13253;123526;25259;98267;30253;5807;2174;696;4915;3835;9445;15252;7231;549;7780;38;0;39;14429;2269;68015;84712;95;2093;39886;19083;964;5081;6045;567;697;1264;709;8308;475;9492;2282;20803;382;8300;8682;817;9008;9825;0;33;1209;1241;11;993;1004;50
2017-01-01;232184;103319;128865;212483;95720;57127;38593;12678;1442;5803;4071;7571;1076;12718;17930;17783;606;414;1020;79;207;285;944;4908;1391;451;2880;4722;6166;379;2577;18;8186;116764;25606;91157;30342;6195;2174;821;5417;4535;10773;16969;6662;475;7137;25;10;36;15301;2321;60815;78436;84;1381;19701;7599;329;2014;2343;510;514;1024;534;2650;309;3492;740;12101;185;4368;4553;589;5316;5906;0;12;962;975;9;648;656;12
2017-02-01;207477;93563;113914;187407;85414;52760;32654;14673;1237;5333;3591;6181;1130;10902;15245;14712;663;239;902;90;120;210;806;5026;1193;294;2697;4183;6942;163;2592;33;3942;101993;24134;77859;25714;5769;1884;742;5569;4846;11157;16926;5772;356;6129;23;0;23;13859;2186;52145;68190;72;984;20070;8149;641;1833;2474;299;560;860;462;3411;258;4132;684;11921;194;4069;4263;499;5614;6113;0;11;811;822;7;709;716;7
2017-03-01;274379;130131;144248;249510;120173;77910;42263;20886;1492;9108;4753;9662;1602;16017;18672;19439;919;544;1463;120;263;382;1207;7464;1316;550;4152;6018;9783;316;4368;167;5257;129337;28938;100398;34159;6915;2319;886;6400;5103;12389;19304;7417;467;7884;33;10;42;16576;2634;66240;85449;88;1620;24869;9957;1442;2198;3640;352;728;1080;566;3447;248;4262;976;14912;342;6118;6460;648;6275;6922;0;8;760;767;12;738;749;12
2017-04-01;227886;104394;123492;202388;92445;57829;34616;14997;1222;5914;2898;6883;1220;11000;16010;15637;792;234;1026;128;139;267;900;5237;746;41;2969;3756;7666;202;2268;2606;4524;109942;24855;85087;28447;6178;1748;791;6095;4070;10956;17134;5909;393;6301;24;5;29;14416;2673;56640;73729;68;1322;25499;11949;2798;1664;4462;337;465;802;265;5322;358;5944;741;13549;351;5437;5788;478;5828;6306;0;6;758;764;11;674;685;6
2017-05-01;260949;116359;144590;233296;105398;66857;38541;17774;1394;7015;4199;7417;1201;12817;17109;17705;963;427;1391;197;188;384;1113;7047;1070;163;3727;4961;8435;290;4232;200;4766;127898;30581;97317;32003;7392;2230;967;6985;5798;13750;21142;7280;473;7753;29;0;30;16248;4812;65314;86374;83;1574;27653;10961;2125;2248;4373;288;526;813;331;4249;259;4840;935;16692;575;6550;7124;564;7221;7786;0;14;906;920;13;834;847;15
2017-06-01;278300;134835;143465;244643;120903;85091;35812;24822;1303;8684;4192;10148;1711;16051;15893;16424;983;392;1375;108;257;365;1209;7486;1394;106;3495;4995;8388;352;10683;134;4238;123740;29992;93748;30550;7375;1971;900;7110;4955;12966;20341;7010;447;7457;24;0;25;14895;3644;63198;81737;79;2090;33657;13932;2918;5044;7962;219;585;805;403;3526;221;4150;1015;19725;707;9022;9728;543;7476;8019;0;21;1050;1071;11;885;896;11
2017-07-01;240687;103482;137205;215887;93596;58659;34937;18504;1232;6162;2940;6694;1139;10773;15574;15840;956;351;1307;149;214;364;946;6828;1240;90;3523;4853;7853;388;1430;58;2814;122292;27957;94335;29511;6532;1686;880;6345;4752;11977;18508;7136;470;7606;28;5;33;15136;3587;64824;83547;74;1735;24799;9886;805;1691;2495;305;465;770;311;4896;246;5454;1168;14913;448;5000;5448;462;7276;7738;0;16;913;929;10;779;789;9
2017-08-01;266033;119164;146869;236178;109656;73227;36429;20335;1326;7950;3418;7285;1250;11954;15691;16612;1156;270;1426;134;192;326;1031;7946;1209;82;4126;5417;6059;408;11140;189;3138;126522;30702;95820;30740;6920;1817;1049;7259;4956;13264;20183;8110;494;8604;29;14;43;14936;3399;65080;83415;80;1792;29854;9508;1235;2396;3631;293;564;856;194;3055;379;3628;1393;20347;762;10050;10812;586;7409;7995;0;8;657;665;11;844;855;19
2017-09-01;251855;116090;135764;225178;106287;71192;35095;23142;1205;9925;3794;6822;1374;11990;15726;15656;1103;392;1494;104;259;363;1227;7101;1424;76;3713;5213;7487;318;3572;164;3204;118891;27933;90958;29084;6635;1690;909;6382;4240;11531;18166;7274;446;7721;28;9;37;15934;3209;61874;81017;78;1931;26677;9803;1899;2443;4342;151;483;634;206;3577;150;3933;895;16874;598;8665;9262;504;5636;6140;0;5;726;732;10;719;729;11
2017-10-01;264017;117530;146487;236677;106968;70182;36786;19713;1331;11144;3579;7628;1485;12691;16054;16811;1214;497;1712;133;695;828;1073;7225;1280;79;3921;5280;6939;262;2829;248;4186;129709;30018;99690;31579;6877;1892;978;6709;4940;12627;19504;8021;477;8498;27;6;33;16439;3301;68111;87851;88;1896;27340;10562;1493;2930;4423;238;456;694;422;3241;264;3927;1518;16778;608;8016;8624;570;5664;6234;0;19;1087;1106;9;787;796;18
2017-11-01;271125;121881;149244;245740;112314;72079;40235;22314;1307;10838;3917;8189;1622;13728;17061;17178;1224;247;1470;119;187;306;1124;7626;1539;76;5996;7611;7023;290;2526;149;3378;133426;29565;103861;31661;6601;2005;923;6537;4965;12424;19025;8218;513;8731;33;6;39;17443;3306;72200;92949;82;1687;25384;9567;1177;2399;3576;191;495;686;388;3697;306;4392;913;15818;453;7056;7508;495;5786;6281;0;23;1079;1102;9;892;902;25
2017-12-01;305726;156212;149514;273365;139801;100158;39643;32218;1279;15259;5085;10706;2587;18378;17015;17888;1328;392;1720;183;302;486;1480;9137;1958;69;4740;6767;7876;300;4560;1185;6280;133564;29776;103788;29269;7106;1883;772;6504;4696;11972;19078;8483;552;9035;39;3;42;16064;3134;74519;93717;78;1544;32361;16412;3477;2458;5935;414;555;970;431;7709;293;8433;1073;15950;420;7301;7721;554;5670;6224;0;18;976;994;9;980;990;21
2018-01-01;255548;109916;145632;236917;103533;64312;39221;20038;1223;10482;3510;6365;1301;11175;17325;17876;1187;315;1503;100;225;326;894;5519;932;73;4020;5026;5996;280;4495;82;2300;133384;31018;102366;30985;7571;2106;1073;6305;5772;13150;20722;8552;506;9058;29;3;32;15846;3262;71380;90488;84;1123;18631;6383;1068;1362;2430;135;352;487;303;2304;210;2816;649;12248;309;4302;4611;563;5525;6088;0;10;705;716;8;816;824;10
2018-02-01;244817;114247;130570;227245;107978;72543;35435;19637;1093;11272;3774;5837;1264;10875;15485;16072;1200;552;1752;142;144;286;878;5847;862;70;3878;4811;9414;402;9191;125;1770;119267;28017;91250;29492;6956;1806;901;6723;5103;12728;19684;6926;402;7328;21;4;25;15722;3357;61759;80837;74;906;17572;6269;917;1727;2644;200;334;533;89;2082;123;2294;798;11303;291;3967;4258;572;5195;5768;0;22;524;546;8;715;722;9
2018-03-01;281668;135803;145865;257883;126197;87101;39096;25721;1191;13255;3548;9348;1486;14383;16465;17096;1703;341;2044;135;206;342;916;8271;918;81;5535;6534;12772;291;5636;69;2211;131686;31770;99916;30681;7741;1992;1002;7196;5171;13369;21110;8606;432;9038;34;6;40;15901;3775;69235;88912;88;1494;23785;9606;2737;1946;4683;236;488;724;298;2625;241;3163;1035;14179;323;5673;5997;641;5949;6590;0;14;760;774;10;795;805;13
2018-04-01;280100;132459;147641;255152;122926;84100;38826;23641;1209;12191;2751;10692;1571;15015;16759;17460;1790;373;2163;130;259;390;811;7806;775;73;4607;5455;14641;336;3915;180;1802;132227;31527;100700;31665;7811;2099;1115;7174;5003;13292;21103;8462;442;8904;32;5;37;15045;3684;69035;87763;86;1397;24948;9534;2748;2121;4870;120;351;471;95;3137;145;3378;815;15414;282;6612;6894;765;6123;6888;0;8;755;763;10;847;857;12
2018-05-01;283919;130953;152966;255651;119829;80868;38961;24743;1211;11793;3266;7777;1512;12555;16652;17037;1655;344;1999;103;177;279;797;6531;866;81;5272;6219;13148;327;5750;140;1596;135822;33360;102462;30626;8394;2205;1145;7711;5628;14484;22879;8260;451;8710;29;1;30;14794;3875;71836;90505;83;1659;28268;11123;1757;2529;4286;91;379;470;168;5294;242;5705;663;17144;451;7451;7902;726;6741;7467;0;8;821;829;10;925;936;10
2018-06-01;292701;142325;150376;261880;130727;93421;37306;29339;1165;14735;3271;10032;2063;15366;16307;16675;1539;411;1950;88;232;320;881;8446;1272;76;4324;5672;11294;421;7253;439;1813;131153;32182;98971;30721;8082;2340;1068;7518;5364;13949;22032;7452;437;7889;29;0;29;15254;3812;68251;87317;77;2155;30821;11598;3544;2395;5939;252;336;589;381;3122;151;3654;1417;19223;550;9236;9786;778;6825;7604;0;12;814;826;9;989;999;9
2018-07-01;278588;126784;151804;253479;118020;79457;38563;25992;1201;11966;3120;7914;1618;12651;17059;17099;1705;445;2150;107;306;413;840;7831;966;82;4405;5454;9839;426;3965;89;2094;135459;32740;102719;30925;8186;2419;1158;7188;5564;13909;22095;8353;478;8831;34;3;37;15521;3969;71794;91284;76;1701;25109;8764;672;2078;2750;99;902;1001;219;3520;175;3914;1099;16345;388;6654;7042;757;6921;7679;0;12;725;737;10;856;866;21
2018-08-01;310499;142995;167504;274233;128992;90289;38703;27409;1219;12734;3794;9035;1878;14706;16728;17112;2084;423;2508;111;288;399;923;9775;751;80;4863;5693;11780;343;5152;109;3233;145241;35909;109332;30592;8712;2513;1252;8004;5641;14898;23610;9419;561;9980;41;0;41;14645;4083;78740;97468;80;2199;36266;14003;3890;3881;7771;211;573;784;225;4178;233;4637;811;22263;523;11953;12476;888;7177;8065;0;24;739;762;12;929;942;17
2018-09-01;277284;130584;146700;249207;121657;86353;35304;29838;1077;14399;3167;7530;1751;12448;15191;15643;1764;419;2183;126;266;392;846;8775;1244;72;4470;5787;9120;417;4025;101;2731;127550;31152;96398;27750;7473;2131;1012;7031;5229;13272;20745;8037;460;8496;38;8;46;14397;4170;68648;87216;68;1797;28077;8927;1078;2844;3922;358;564;923;77;2781;291;3149;933;19150;469;9412;9881;818;6617;7435;0;19;972;991;10;798;808;35
2018-10-01;303089;136866;166222;274448;128634;89580;39054;28547;1265;12989;3854;10449;2140;16444;16259;17794;2061;382;2443;134;354;488;1131;9020;956;81;5001;6038;10808;320;3029;125;2973;145814;36287;109527;31747;8947;2461;1202;7646;6020;14868;23815;9386;506;9891;52;4;56;15203;4214;77780;97196;83;2442;28641;8232;1184;2324;3508;149;528;678;93;2695;315;3103;943;20409;547;9112;9659;973;7304;8278;0;19;1475;1494;12;917;929;48
2018-11-01;307661;134628;173033;279941;124684;85549;39135;28526;1202;12173;3963;9823;2140;15926;16147;17753;2027;362;2389;91;189;280;1256;9467;984;84;5235;6303;7215;282;2744;104;3985;155258;35188;120070;31849;8559;2429;1154;7885;5124;14163;22722;9510;556;10066;49;2;51;16467;4508;88220;109195;76;2274;27720;9945;1209;1783;2992;179;467;646;123;4366;252;4741;1565;17775;548;7370;7918;617;6853;7470;0;7;1351;1358;11;977;988;41
2018-12-01;340431;170540;169892;303250;151323;112996;38327;38000;1143;19817;4746;10814;2584;18144;16679;16888;2194;480;2675;134;271;405;1344;11163;1322;81;4760;6163;10344;372;6251;93;3246;151927;34556;117371;29686;9752;2138;1004;6344;5337;12685;22437;9540;591;10131;53;10;63;14807;4184;87685;106675;68;1857;37181;19216;1619;1260;2879;592;620;1213;378;11958;412;12747;2377;17965;535;7249;7784;572;7358;7930;0;16;1127;1142;11;1080;1091;18
2019-01-01;283769;123953;159816;265018;116596;76202;40394;22358;1101;13259;3329;7492;1655;12476;16381;19006;1691;447;2138;83;1140;1223;742;5555;926;91;5007;6024;9642;358;5041;75;2235;148422;37144;111278;31004;10248;2468;1412;8328;5465;15205;25453;9663;547;10210;45;2;46;16402;4233;80274;100909;68;1367;18752;7357;1099;373;1472;129;323;451;57;4043;557;4657;776;11395;1185;2515;3700;520;5158;5678;0;13;1070;1083;10;916;926;8
2019-02-01;284069;129071;154998;262495;121315;84212;37103;25226;1065;14379;3368;8203;1840;13411;14999;16760;2138;482;2619;83;318;401;876;8563;856;94;5344;6295;9597;229;5221;113;2510;141180;36385;104796;30545;8932;2463;1326;8270;6848;16444;25376;9006;491;9497;43;0;43;16360;4452;74250;95063;62;1407;21574;7756;1367;1144;2511;110;435;545;13;3538;244;3795;904;13818;1348;2799;4147;503;7456;7958;0;9;804;814;12;881;893;7
2019-03-01;297305;141862;155443;275999;134714;96361;38353;30757;1049;15785;4332;9211;2454;15996;15635;17389;2433;579;3012;142;260;402;756;8880;1410;106;5329;6846;11792;217;4279;126;3309;141285;35188;106097;30331;8769;2561;1227;7933;6267;15427;24196;8586;473;9059;47;20;67;17123;4824;75767;97714;64;1802;21306;7148;1505;430;1935;113;366;479;5;3820;157;3981;752;14158;1876;3205;5081;440;6896;7336;0;11;819;830;10;886;896;15
2019-04-01;304313;135663;168650;281187;129204;89589;39615;25192;1150;13711;3493;9823;2449;15766;15619;18280;2905;545;3450;130;331;461;765;8400;866;105;5716;6687;12024;271;5024;108;3267;151983;38518;113465;32453;9324;2713;1620;8414;6552;16586;25910;9823;534;10357;55;0;55;16391;4897;81012;102300;66;2130;23126;6459;2154;1040;3193;138;417;555;23;1615;161;1798;912;16667;3039;4095;7133;494;7141;7635;0;12;857;869;13;1002;1015;15
2019-05-01;329324;151542;177782;302157;143706;102904;40802;30835;1220;14737;4476;11662;2532;18669;15736;18713;3122;629;3751;104;732;837;622;9858;1007;119;6353;7479;12885;384;5407;132;3566;158451;40496;117956;33282;10319;3237;1640;8978;6236;16854;27173;10196;559;10755;56;3;59;17155;5280;84673;107109;76;2432;27167;7837;2919;604;3523;121;366;487;91;2540;268;2898;929;19331;3743;5577;9321;536;7512;8048;0;12;844;856;15;1080;1095;11
